game_id,date,season,season_label,sport,game_type,team,opponent,home_away,score_for,score_against,result,margin,total,decided_in,line,total_line,moneyline,odds_win,odds_draw,implied_win,line_result,ou_result,favorite
1991020201,1991-11-14,1991,1991-92,nhl,regular,CHI,TOR,H,3,0,W,3,3,REG,,,,,,,,,
1991020202,1991-11-14,1991,1991-92,nhl,regular,DET,SJS,A,3,3,T,0,6,OT,,,,,,,,,
1991020202,1991-11-14,1991,1991-92,nhl,regular,SJS,DET,H,3,3,T,0,6,OT,,,,,,,,,
1991020203,1991-11-14,1991,1991-92,nhl,regular,ARI,STL,A,1,2,L,-1,3,OT,,,,,,,,,
1991020203,1991-11-14,1991,1991-92,nhl,regular,STL,ARI,H,2,1,W,1,3,OT,,,,,,,,,
1991020204,1991-11-14,1991,1991-92,nhl,regular,VAN,CGY,A,2,2,T,0,4,OT,,,,,,,,,
1991020204,1991-11-14,1991,1991-92,nhl,regular,CGY,VAN,H,2,2,T,0,4,OT,,,,,,,,,
1991020205,1991-11-15,1991,1991-92,nhl,regular,PIT,WSH,A,2,6,L,-4,8,REG,,,,,,,,,
1991020205,1991-11-15,1991,1991-92,nhl,regular,WSH,PIT,H,6,2,W,4,8,REG,,,,,,,,,
1991020206,1991-11-16,1991,1991-92,nhl,regular,BOS,CAR,A,5,4,W,1,9,OT,,,,,,,,,
1991020206,1991-11-16,1991,1991-92,nhl,regular,CAR,BOS,H,4,5,L,-1,9,OT,,,,,,,,,
1991020207,1991-11-16,1991,1991-92,nhl,regular,BUF,CGY,A,5,4,W,1,9,REG,,,,,,,,,
1991020207,1991-11-16,1991,1991-92,nhl,regular,CGY,BUF,H,4,5,L,-1,9,REG,,,,,,,,,
1991020208,1991-11-16,1991,1991-92,nhl,regular,PHI,MTL,A,3,1,W,2,4,REG,,,,,,,,,
1991020208,1991-11-16,1991,1991-92,nhl,regular,MTL,PHI,H,1,3,L,-2,4,REG,,,,,,,,,
1991020209,1991-11-16,1991,1991-92,nhl,regular,EDM,COL,A,6,2,W,4,8,REG,,,,,,,,,
1991020209,1991-11-16,1991,1991-92,nhl,regular,COL,EDM,H,2,6,L,-4,8,REG,,,,,,,,,
1991020210,1991-11-16,1991,1991-92,nhl,regular,NYR,NYI,A,2,4,L,-2,6,REG,,,,,,,,,
1991020210,1991-11-16,1991,1991-92,nhl,regular,NYI,NYR,H,4,2,W,2,6,REG,,,,,,,,,
1991020211,1991-11-16,1991,1991-92,nhl,regular,ARI,NJD,A,1,0,W,1,1,REG,,,,,,,,,
1991020211,1991-11-16,1991,1991-92,nhl,regular,NJD,ARI,H,0,1,L,-1,1,REG,,,,,,,,,
1991020212,1991-11-16,1991,1991-92,nhl,regular,CHI,TOR,A,2,2,T,0,4,OT,,,,,,,,,
1991020212,1991-11-16,1991,1991-92,nhl,regular,TOR,CHI,H,2,2,T,0,4,OT,,,,,,,,,
1991020213,1991-11-16,1991,1991-92,nhl,regular,DET,LAK,A,5,3,W,2,8,REG,,,,,,,,,
1991020213,1991-11-16,1991,1991-92,nhl,regular,LAK,DET,H,3,5,L,-2,8,REG,,,,,,,,,
1991020214,1991-11-16,1991,1991-92,nhl,regular,DAL,STL,A,3,5,L,-2,8,REG,,,,,,,,,
1991020214,1991-11-16,1991,1991-92,nhl,regular,STL,DAL,H,5,3,W,2,8,REG,,,,,,,,,
1991020215,1991-11-16,1991,1991-92,nhl,regular,SJS,VAN,A,0,1,L,-1,1,REG,,,,,,,,,
1991020215,1991-11-16,1991,1991-92,nhl,regular,VAN,SJS,H,1,0,W,1,1,REG,,,,,,,,,
1991020216,1991-11-17,1991,1991-92,nhl,regular,CAR,TOR,A,3,1,W,2,4,REG,,,,,,,,,
1991020216,1991-11-17,1991,1991-92,nhl,regular,TOR,CAR,H,1,3,L,-2,4,REG,,,,,,,,,
1991020217,1991-11-17,1991,1991-92,nhl,regular,ARI,PHI,A,2,1,W,1,3,REG,,,,,,,,,
1991020217,1991-11-17,1991,1991-92,nhl,regular,PHI,ARI,H,1,2,L,-1,3,REG,,,,,,,,,
1991020218,1991-11-17,1991,1991-92,nhl,regular,STL,CHI,A,1,5,L,-4,6,REG,,,,,,,,,
1991020218,1991-11-17,1991,1991-92,nhl,regular,CHI,STL,H,5,1,W,4,6,REG,,,,,,,,,
1991020219,1991-11-18,1991,1991-92,nhl,regular,EDM,MTL,A,0,1,L,-1,1,REG,,,,,,,,,
1991020219,1991-11-18,1991,1991-92,nhl,regular,MTL,EDM,H,1,0,W,1,1,REG,,,,,,,,,
1991020220,1991-11-18,1991,1991-92,nhl,regular,PIT,COL,A,7,3,W,4,10,REG,,,,,,,,,
1991020220,1991-11-18,1991,1991-92,nhl,regular,COL,PIT,H,3,7,L,-4,10,REG,,,,,,,,,
1991020221,1991-11-19,1991,1991-92,nhl,regular,NYI,DAL,A,7,4,W,3,11,REG,,,,,,,,,
1991020221,1991-11-19,1991,1991-92,nhl,regular,DAL,NYI,H,4,7,L,-3,11,REG,,,,,,,,,
1991020222,1991-11-19,1991,1991-92,nhl,regular,NYR,VAN,A,4,3,W,1,7,REG,,,,,,,,,
1991020222,1991-11-19,1991,1991-92,nhl,regular,VAN,NYR,H,3,4,L,-1,7,REG,,,,,,,,,
1991020223,1991-11-19,1991,1991-92,nhl,regular,CHI,DET,A,1,4,L,-3,5,REG,,,,,,,,,
1991020223,1991-11-19,1991,1991-92,nhl,regular,DET,CHI,H,4,1,W,3,5,REG,,,,,,,,,
1991020224,1991-11-19,1991,1991-92,nhl,regular,LAK,SJS,A,3,2,W,1,5,OT,,,,,,,,,
1991020224,1991-11-19,1991,1991-92,nhl,regular,SJS,LAK,H,2,3,L,-1,5,OT,,,,,,,,,
1991020225,1991-11-20,1991,1991-92,nhl,regular,BOS,BUF,A,1,3,L,-2,4,REG,,,,,,,,,
1991020225,1991-11-20,1991,1991-92,nhl,regular,BUF,BOS,H,3,1,W,2,4,REG,,,,,,,,,
1991020226,1991-11-20,1991,1991-92,nhl,regular,NYI,ARI,A,1,3,L,-2,4,REG,,,,,,,,,
1991020226,1991-11-20,1991,1991-92,nhl,regular,ARI,NYI,H,3,1,W,2,4,REG,,,,,,,,,
1991020227,1991-11-20,1991,1991-92,nhl,regular,WSH,NJD,A,5,6,L,-1,11,OT,,,,,,,,,
1991020227,1991-11-20,1991,1991-92,nhl,regular,NJD,WSH,H,6,5,W,1,11,OT,,,,,,,,,
1991020228,1991-11-20,1991,1991-92,nhl,regular,PHI,PIT,A,2,5,L,-3,7,REG,,,,,,,,,
1991020228,1991-11-20,1991,1991-92,nhl,regular,PIT,PHI,H,5,2,W,3,7,REG,,,,,,,,,
1991020229,1991-11-20,1991,1991-92,nhl,regular,TOR,STL,A,2,5,L,-3,7,REG,,,,,,,,,
1991020229,1991-11-20,1991,1991-92,nhl,regular,STL,TOR,H,5,2,W,3,7,REG,,,,,,,,,
1991020230,1991-11-21,1991,1991-92,nhl,regular,MTL,COL,A,2,5,L,-3,7,REG,,,,,,,,,
1991020230,1991-11-21,1991,1991-92,nhl,regular,COL,MTL,H,5,2,W,3,7,REG,,,,,,,,,
1991020231,1991-11-21,1991,1991-92,nhl,regular,NYR,LAK,A,1,6,L,-5,7,REG,,,,,,,,,
1991020231,1991-11-21,1991,1991-92,nhl,regular,LAK,NYR,H,6,1,W,5,7,REG,,,,,,,,,
1991020232,1991-11-21,1991,1991-92,nhl,regular,VAN,CGY,A,2,3,L,-1,5,REG,,,,,,,,,
1991020232,1991-11-21,1991,1991-92,nhl,regular,CGY,VAN,H,3,2,W,1,5,REG,,,,,,,,,
1991020233,1991-11-22,1991,1991-92,nhl,regular,BOS,WSH,A,3,6,L,-3,9,REG,,,,,,,,,
1991020233,1991-11-22,1991,1991-92,nhl,regular,WSH,BOS,H,6,3,W,3,9,REG,,,,,,,,,
1991020234,1991-11-22,1991,1991-92,nhl,regular,CAR,NJD,A,2,8,L,-6,10,REG,,,,,,,,,
1991020234,1991-11-22,1991,1991-92,nhl,regular,NJD,CAR,H,8,2,W,6,10,REG,,,,,,,,,
1991020235,1991-11-22,1991,1991-92,nhl,regular,CHI,BUF,A,0,2,L,-2,2,REG,,,,,,,,,
1991020235,1991-11-22,1991,1991-92,nhl,regular,BUF,CHI,H,2,0,W,2,2,REG,,,,,,,,,
1991020236,1991-11-22,1991,1991-92,nhl,regular,TOR,SJS,A,3,1,W,2,4,REG,,,,,,,,,
1991020236,1991-11-22,1991,1991-92,nhl,regular,SJS,TOR,H,1,3,L,-2,4,REG,,,,,,,,,
1991020237,1991-11-22,1991,1991-92,nhl,regular,DAL,DET,A,3,4,L,-1,7,REG,,,,,,,,,
1991020237,1991-11-22,1991,1991-92,nhl,regular,DET,DAL,H,4,3,W,1,7,REG,,,,,,,,,
1991020238,1991-11-22,1991,1991-92,nhl,regular,CGY,VAN,A,5,6,L,-1,11,OT,,,,,,,,,
1991020238,1991-11-22,1991,1991-92,nhl,regular,VAN,CGY,H,6,5,W,1,11,OT,,,,,,,,,
1991020239,1991-11-23,1991,1991-92,nhl,regular,BUF,BOS,A,4,7,L,-3,11,REG,,,,,,,,,
1991020239,1991-11-23,1991,1991-92,nhl,regular,BOS,BUF,H,7,4,W,3,11,REG,,,,,,,,,
1991020240,1991-11-23,1991,1991-92,nhl,regular,WSH,CAR,A,3,2,W,1,5,REG,,,,,,,,,
1991020240,1991-11-23,1991,1991-92,nhl,regular,CAR,WSH,H,2,3,L,-1,5,REG,,,,,,,,,
1991020241,1991-11-23,1991,1991-92,nhl,regular,COL,MTL,A,3,5,L,-2,8,REG,,,,,,,,,
1991020241,1991-11-23,1991,1991-92,nhl,regular,MTL,COL,H,5,3,W,2,8,REG,,,,,,,,,
1991020242,1991-11-23,1991,1991-92,nhl,regular,NYI,PIT,A,2,2,T,0,4,OT,,,,,,,,,
1991020242,1991-11-23,1991,1991-92,nhl,regular,PIT,NYI,H,2,2,T,0,4,OT,,,,,,,,,
1991020243,1991-11-23,1991,1991-92,nhl,regular,NYR,STL,A,3,0,W,3,3,REG,,,,,,,,,
1991020243,1991-11-23,1991,1991-92,nhl,regular,STL,NYR,H,0,3,L,-3,3,REG,,,,,,,,,
1991020244,1991-11-23,1991,1991-92,nhl,regular,NJD,PHI,A,5,5,T,0,10,OT,,,,,,,,,
1991020244,1991-11-23,1991,1991-92,nhl,regular,PHI,NJD,H,5,5,T,0,10,OT,,,,,,,,,
1991020245,1991-11-23,1991,1991-92,nhl,regular,DET,DAL,A,2,2,T,0,4,OT,,,,,,,,,
1991020245,1991-11-23,1991,1991-92,nhl,regular,DAL,DET,H,2,2,T,0,4,OT,,,,,,,,,
1991020246,1991-11-23,1991,1991-92,nhl,regular,ARI,EDM,A,4,0,W,4,4,REG,,,,,,,,,
1991020246,1991-11-23,1991,1991-92,nhl,regular,EDM,ARI,H,0,4,L,-4,4,REG,,,,,,,,,
1991020247,1991-11-23,1991,1991-92,nhl,regular,SJS,LAK,A,4,6,L,-2,10,REG,,,,,,,,,
1991020247,1991-11-23,1991,1991-92,nhl,regular,LAK,SJS,H,6,4,W,2,10,REG,,,,,,,,,
1991020248,1991-11-25,1991,1991-92,nhl,regular,BOS,MTL,A,3,4,L,-1,7,REG,,,,,,,,,
1991020248,1991-11-25,1991,1991-92,nhl,regular,MTL,BOS,H,4,3,W,1,7,REG,,,,,,,,,
1991020249,1991-11-25,1991,1991-92,nhl,regular,CAR,COL,A,2,5,L,-3,7,REG,,,,,,,,,
1991020249,1991-11-25,1991,1991-92,nhl,regular,COL,CAR,H,5,2,W,3,7,REG,,,,,,,,,
1991020250,1991-11-25,1991,1991-92,nhl,regular,WSH,DET,A,4,5,L,-1,9,REG,,,,,,,,,
1991020250,1991-11-25,1991,1991-92,nhl,regular,DET,WSH,H,5,4,W,1,9,REG,,,,,,,,,
1991020251,1991-11-25,1991,1991-92,nhl,regular,ARI,CGY,A,3,3,T,0,6,OT,,,,,,,,,
1991020251,1991-11-25,1991,1991-92,nhl,regular,CGY,ARI,H,3,3,T,0,6,OT,,,,,,,,,
1991020252,1991-11-26,1991,1991-92,nhl,regular,TOR,LAK,A,4,4,T,0,8,OT,,,,,,,,,
1991020252,1991-11-26,1991,1991-92,nhl,regular,LAK,TOR,H,4,4,T,0,8,OT,,,,,,,,,
1991020253,1991-11-26,1991,1991-92,nhl,regular,VAN,SJS,A,1,4,L,-3,5,REG,,,,,,,,,
1991020253,1991-11-26,1991,1991-92,nhl,regular,SJS,VAN,H,4,1,W,3,5,REG,,,,,,,,,
1991020254,1991-11-27,1991,1991-92,nhl,regular,BOS,NYI,A,3,2,W,1,5,REG,,,,,,,,,
1991020254,1991-11-27,1991,1991-92,nhl,regular,NYI,BOS,H,2,3,L,-1,5,REG,,,,,,,,,
1991020255,1991-11-27,1991,1991-92,nhl,regular,CAR,PHI,A,7,3,W,4,10,REG,,,,,,,,,
1991020255,1991-11-27,1991,1991-92,nhl,regular,PHI,CAR,H,3,7,L,-4,10,REG,,,,,,,,,
1991020256,1991-11-27,1991,1991-92,nhl,regular,COL,BUF,A,4,4,T,0,8,OT,,,,,,,,,
1991020256,1991-11-27,1991,1991-92,nhl,regular,BUF,COL,H,4,4,T,0,8,OT,,,,,,,,,
1991020257,1991-11-27,1991,1991-92,nhl,regular,MTL,WSH,A,1,3,L,-2,4,REG,,,,,,,,,
1991020257,1991-11-27,1991,1991-92,nhl,regular,WSH,MTL,H,3,1,W,2,4,REG,,,,,,,,,
1991020258,1991-11-27,1991,1991-92,nhl,regular,NYR,ARI,A,2,3,L,-1,5,REG,,,,,,,,,
1991020258,1991-11-27,1991,1991-92,nhl,regular,ARI,NYR,H,3,2,W,1,5,REG,,,,,,,,,
1991020259,1991-11-27,1991,1991-92,nhl,regular,NJD,PIT,A,4,8,L,-4,12,REG,,,,,,,,,
1991020259,1991-11-27,1991,1991-92,nhl,regular,PIT,NJD,H,8,4,W,4,12,REG,,,,,,,,,
1991020261,1991-11-27,1991,1991-92,nhl,regular,CHI,EDM,A,2,6,L,-4,8,REG,,,,,,,,,
1991020261,1991-11-27,1991,1991-92,nhl,regular,EDM,CHI,H,6,2,W,4,8,REG,,,,,,,,,
1991020262,1991-11-28,1991,1991-92,nhl,regular,COL,STL,A,2,5,L,-3,7,REG,,,,,,,,,
1991020262,1991-11-28,1991,1991-92,nhl,regular,STL,COL,H,5,2,W,3,7,REG,,,,,,,,,
1991020263,1991-11-28,1991,1991-92,nhl,regular,LAK,CGY,A,3,5,L,-2,8,REG,,,,,,,,,
1991020263,1991-11-28,1991,1991-92,nhl,regular,CGY,LAK,H,5,3,W,2,8,REG,,,,,,,,,
1991020264,1991-11-29,1991,1991-92,nhl,regular,MTL,BOS,A,4,5,L,-1,9,OT,,,,,,,,,
1991020264,1991-11-29,1991,1991-92,nhl,regular,BOS,MTL,H,5,4,W,1,9,OT,,,,,,,,,
1991020265,1991-11-29,1991,1991-92,nhl,regular,NYR,BUF,A,5,4,W,1,9,OT,,,,,,,,,
1991020265,1991-11-29,1991,1991-92,nhl,regular,BUF,NYR,H,4,5,L,-1,9,OT,,,,,,,,,
1991020266,1991-11-29,1991,1991-92,nhl,regular,NYI,WSH,A,3,2,W,1,5,REG,,,,,,,,,
1991020266,1991-11-29,1991,1991-92,nhl,regular,WSH,NYI,H,2,3,L,-1,5,REG,,,,,,,,,
1991020267,1991-11-29,1991,1991-92,nhl,regular,PIT,PHI,A,9,3,W,6,12,REG,,,,,,,,,
1991020267,1991-11-29,1991,1991-92,nhl,regular,PHI,PIT,H,3,9,L,-6,12,REG,,,,,,,,,
1991020268,1991-11-29,1991,1991-92,nhl,regular,TOR,DAL,A,3,2,W,1,5,REG,,,,,,,,,
1991020268,1991-11-29,1991,1991-92,nhl,regular,DAL,TOR,H,2,3,L,-1,5,REG,,,,,,,,,
1991020269,1991-11-29,1991,1991-92,nhl,regular,CHI,VAN,A,2,5,L,-3,7,REG,,,,,,,,,
1991020269,1991-11-29,1991,1991-92,nhl,regular,VAN,CHI,H,5,2,W,3,7,REG,,,,,,,,,
1991020270,1991-11-29,1991,1991-92,nhl,regular,SJS,EDM,A,4,4,T,0,8,OT,,,,,,,,,
1991020270,1991-11-29,1991,1991-92,nhl,regular,EDM,SJS,H,4,4,T,0,8,OT,,,,,,,,,
1991020271,1991-11-30,1991,1991-92,nhl,regular,MTL,CAR,A,2,3,L,-1,5,REG,,,,,,,,,
1991020271,1991-11-30,1991,1991-92,nhl,regular,CAR,MTL,H,3,2,W,1,5,REG,,,,,,,,,
1991020272,1991-11-30,1991,1991-92,nhl,regular,BUF,COL,A,3,4,L,-1,7,REG,,,,,,,,,
1991020272,1991-11-30,1991,1991-92,nhl,regular,COL,BUF,H,4,3,W,1,7,REG,,,,,,,,,
1991020273,1991-11-30,1991,1991-92,nhl,regular,WSH,NYI,A,1,8,L,-7,9,REG,,,,,,,,,
1991020273,1991-11-30,1991,1991-92,nhl,regular,NYI,WSH,H,8,1,W,7,9,REG,,,,,,,,,
1991020274,1991-11-30,1991,1991-92,nhl,regular,NJD,LAK,A,4,1,W,3,5,REG,,,,,,,,,
1991020274,1991-11-30,1991,1991-92,nhl,regular,LAK,NJD,H,1,4,L,-3,5,REG,,,,,,,,,
1991020275,1991-11-30,1991,1991-92,nhl,regular,PHI,PIT,A,1,5,L,-4,6,REG,,,,,,,,,
1991020275,1991-11-30,1991,1991-92,nhl,regular,PIT,PHI,H,5,1,W,4,6,REG,,,,,,,,,
1991020276,1991-11-30,1991,1991-92,nhl,regular,DAL,TOR,A,4,3,W,1,7,REG,,,,,,,,,
1991020276,1991-11-30,1991,1991-92,nhl,regular,TOR,DAL,H,3,4,L,-1,7,REG,,,,,,,,,
1991020277,1991-11-30,1991,1991-92,nhl,regular,DET,STL,A,3,7,L,-4,10,REG,,,,,,,,,
1991020277,1991-11-30,1991,1991-92,nhl,regular,STL,DET,H,7,3,W,4,10,REG,,,,,,,,,
1991020278,1991-11-30,1991,1991-92,nhl,regular,SJS,CGY,A,2,1,W,1,3,REG,,,,,,,,,
1991020278,1991-11-30,1991,1991-92,nhl,regular,CGY,SJS,H,1,2,L,-1,3,REG,,,,,,,,,
1991020279,1991-12-01,1991,1991-92,nhl,regular,CAR,BOS,A,4,5,L,-1,9,REG,,,,,,,,,
1991020279,1991-12-01,1991,1991-92,nhl,regular,BOS,CAR,H,5,4,W,1,9,REG,,,,,,,,,
1991020280,1991-12-01,1991,1991-92,nhl,regular,CHI,ARI,A,2,3,L,-1,5,OT,,,,,,,,,
1991020280,1991-12-01,1991,1991-92,nhl,regular,ARI,CHI,H,3,2,W,1,5,OT,,,,,,,,,
1991020281,1991-12-01,1991,1991-92,nhl,regular,VAN,EDM,A,0,7,L,-7,7,REG,,,,,,,,,
1991020281,1991-12-01,1991,1991-92,nhl,regular,EDM,VAN,H,7,0,W,7,7,REG,,,,,,,,,
1991020282,1991-12-02,1991,1991-92,nhl,regular,PHI,NYR,A,2,4,L,-2,6,REG,,,,,,,,,
1991020282,1991-12-02,1991,1991-92,nhl,regular,NYR,PHI,H,4,2,W,2,6,REG,,,,,,,,,
1991020283,1991-12-03,1991,1991-92,nhl,regular,VAN,COL,A,0,3,L,-3,3,REG,,,,,,,,,
1991020283,1991-12-03,1991,1991-92,nhl,regular,COL,VAN,H,3,0,W,3,3,REG,,,,,,,,,
1991020284,1991-12-03,1991,1991-92,nhl,regular,PIT,EDM,A,3,5,L,-2,8,REG,,,,,,,,,
1991020284,1991-12-03,1991,1991-92,nhl,regular,EDM,PIT,H,5,3,W,2,8,REG,,,,,,,,,
1991020285,1991-12-03,1991,1991-92,nhl,regular,CGY,DET,A,2,5,L,-3,7,REG,,,,,,,,,
1991020285,1991-12-03,1991,1991-92,nhl,regular,DET,CGY,H,5,2,W,3,7,REG,,,,,,,,,
1991020286,1991-12-03,1991,1991-92,nhl,regular,STL,DAL,A,3,3,T,0,6,OT,,,,,,,,,
1991020286,1991-12-03,1991,1991-92,nhl,regular,DAL,STL,H,3,3,T,0,6,OT,,,,,,,,,
1991020287,1991-12-03,1991,1991-92,nhl,regular,LAK,SJS,A,2,3,L,-1,5,OT,,,,,,,,,
1991020287,1991-12-03,1991,1991-92,nhl,regular,SJS,LAK,H,3,2,W,1,5,OT,,,,,,,,,
1991020288,1991-12-04,1991,1991-92,nhl,regular,TOR,CAR,A,3,0,W,3,3,REG,,,,,,,,,
1991020288,1991-12-04,1991,1991-92,nhl,regular,CAR,TOR,H,0,3,L,-3,3,REG,,,,,,,,,
1991020289,1991-12-04,1991,1991-92,nhl,regular,BUF,ARI,A,4,5,L,-1,9,REG,,,,,,,,,
1991020289,1991-12-04,1991,1991-92,nhl,regular,ARI,BUF,H,5,4,W,1,9,REG,,,,,,,,,
1991020290,1991-12-04,1991,1991-92,nhl,regular,VAN,MTL,A,3,0,W,3,3,REG,,,,,,,,,
1991020290,1991-12-04,1991,1991-92,nhl,regular,MTL,VAN,H,0,3,L,-3,3,REG,,,,,,,,,
1991020291,1991-12-04,1991,1991-92,nhl,regular,STL,DAL,A,2,5,L,-3,7,REG,,,,,,,,,
1991020291,1991-12-04,1991,1991-92,nhl,regular,DAL,STL,H,5,2,W,3,7,REG,,,,,,,,,
1991020292,1991-12-05,1991,1991-92,nhl,regular,COL,BOS,A,2,2,T,0,4,OT,,,,,,,,,
1991020292,1991-12-05,1991,1991-92,nhl,regular,BOS,COL,H,2,2,T,0,4,OT,,,,,,,,,
1991020293,1991-12-05,1991,1991-92,nhl,regular,MTL,NYI,A,5,4,W,1,9,OT,,,,,,,,,
1991020293,1991-12-05,1991,1991-92,nhl,regular,NYI,MTL,H,4,5,L,-1,9,OT,,,,,,,,,
1991020294,1991-12-05,1991,1991-92,nhl,regular,CGY,NJD,A,3,6,L,-3,9,REG,,,,,,,,,
1991020294,1991-12-05,1991,1991-92,nhl,regular,NJD,CGY,H,6,3,W,3,9,REG,,,,,,,,,
1991020295,1991-12-05,1991,1991-92,nhl,regular,WSH,PHI,A,6,3,W,3,9,REG,,,,,,,,,
1991020295,1991-12-05,1991,1991-92,nhl,regular,PHI,WSH,H,3,6,L,-3,9,REG,,,,,,,,,
1991020296,1991-12-05,1991,1991-92,nhl,regular,PIT,SJS,A,8,0,W,8,8,REG,,,,,,,,,
1991020296,1991-12-05,1991,1991-92,nhl,regular,SJS,PIT,H,0,8,L,-8,8,REG,,,,,,,,,
1991020297,1991-12-05,1991,1991-92,nhl,regular,LAK,CHI,A,2,6,L,-4,8,REG,,,,,,,,,
1991020297,1991-12-05,1991,1991-92,nhl,regular,CHI,LAK,H,6,2,W,4,8,REG,,,,,,,,,
1991020298,1991-12-06,1991,1991-92,nhl,regular,NYR,DET,A,5,6,L,-1,11,OT,,,,,,,,,
1991020298,1991-12-06,1991,1991-92,nhl,regular,DET,NYR,H,6,5,W,1,11,OT,,,,,,,,,
1991020299,1991-12-06,1991,1991-92,nhl,regular,EDM,ARI,A,4,4,T,0,8,OT,,,,,,,,,
1991020299,1991-12-06,1991,1991-92,nhl,regular,ARI,EDM,H,4,4,T,0,8,OT,,,,,,,,,
1991020300,1991-12-07,1991,1991-92,nhl,regular,PHI,BOS,A,5,3,W,2,8,REG,,,,,,,,,
1991020300,1991-12-07,1991,1991-92,nhl,regular,BOS,PHI,H,3,5,L,-2,8,REG,,,,,,,,,
1991020301,1991-12-07,1991,1991-92,nhl,regular,BUF,CAR,A,6,6,T,0,12,OT,,,,,,,,,
1991020301,1991-12-07,1991,1991-92,nhl,regular,CAR,BUF,H,6,6,T,0,12,OT,,,,,,,,,
1991020302,1991-12-07,1991,1991-92,nhl,regular,CGY,MTL,A,1,5,L,-4,6,REG,,,,,,,,,
1991020302,1991-12-07,1991,1991-92,nhl,regular,MTL,CGY,H,5,1,W,4,6,REG,,,,,,,,,
1991020303,1991-12-07,1991,1991-92,nhl,regular,LAK,COL,A,5,7,L,-2,12,REG,,,,,,,,,
1991020303,1991-12-07,1991,1991-92,nhl,regular,COL,LAK,H,7,5,W,2,12,REG,,,,,,,,,
1991020304,1991-12-07,1991,1991-92,nhl,regular,CHI,NYI,A,5,2,W,3,7,REG,,,,,,,,,
1991020304,1991-12-07,1991,1991-92,nhl,regular,NYI,CHI,H,2,5,L,-3,7,REG,,,,,,,,,
1991020305,1991-12-07,1991,1991-92,nhl,regular,DET,NJD,A,2,2,T,0,4,OT,,,,,,,,,
1991020305,1991-12-07,1991,1991-92,nhl,regular,NJD,DET,H,2,2,T,0,4,OT,,,,,,,,,
1991020306,1991-12-07,1991,1991-92,nhl,regular,PIT,STL,A,1,6,L,-5,7,REG,,,,,,,,,
1991020306,1991-12-07,1991,1991-92,nhl,regular,STL,PIT,H,6,1,W,5,7,REG,,,,,,,,,
1991020307,1991-12-07,1991,1991-92,nhl,regular,WSH,DAL,A,4,2,W,2,6,REG,,,,,,,,,
1991020307,1991-12-07,1991,1991-92,nhl,regular,DAL,WSH,H,2,4,L,-2,6,REG,,,,,,,,,
1991020308,1991-12-07,1991,1991-92,nhl,regular,VAN,TOR,A,3,6,L,-3,9,REG,,,,,,,,,
1991020308,1991-12-07,1991,1991-92,nhl,regular,TOR,VAN,H,6,3,W,3,9,REG,,,,,,,,,
1991020309,1991-12-08,1991,1991-92,nhl,regular,BOS,NYR,A,0,4,L,-4,4,REG,,,,,,,,,
1991020309,1991-12-08,1991,1991-92,nhl,regular,NYR,BOS,H,4,0,W,4,4,REG,,,,,,,,,
1991020310,1991-12-08,1991,1991-92,nhl,regular,CGY,BUF,A,4,2,W,2,6,REG,,,,,,,,,
1991020310,1991-12-08,1991,1991-92,nhl,regular,BUF,CGY,H,2,4,L,-2,6,REG,,,,,,,,,
1991020311,1991-12-08,1991,1991-92,nhl,regular,NJD,PHI,A,2,2,T,0,4,OT,,,,,,,,,
1991020311,1991-12-08,1991,1991-92,nhl,regular,PHI,NJD,H,2,2,T,0,4,OT,,,,,,,,,
1991020312,1991-12-08,1991,1991-92,nhl,regular,WSH,ARI,A,3,4,L,-1,7,REG,,,,,,,,,
1991020312,1991-12-08,1991,1991-92,nhl,regular,ARI,WSH,H,4,3,W,1,7,REG,,,,,,,,,
1991020313,1991-12-08,1991,1991-92,nhl,regular,DAL,CHI,A,2,7,L,-5,9,REG,,,,,,,,,
1991020313,1991-12-08,1991,1991-92,nhl,regular,CHI,DAL,H,7,2,W,5,9,REG,,,,,,,,,
1991020314,1991-12-08,1991,1991-92,nhl,regular,SJS,EDM,A,1,3,L,-2,4,REG,,,,,,,,,
1991020314,1991-12-08,1991,1991-92,nhl,regular,EDM,SJS,H,3,1,W,2,4,REG,,,,,,,,,
1991020315,1991-12-09,1991,1991-92,nhl,regular,MTL,TOR,A,4,1,W,3,5,REG,,,,,,,,,
1991020315,1991-12-09,1991,1991-92,nhl,regular,TOR,MTL,H,1,4,L,-3,5,REG,,,,,,,,,
1991020316,1991-12-10,1991,1991-92,nhl,regular,BOS,COL,A,2,5,L,-3,7,REG,,,,,,,,,
1991020316,1991-12-10,1991,1991-92,nhl,regular,COL,BOS,H,5,2,W,3,7,REG,,,,,,,,,
1991020317,1991-12-10,1991,1991-92,nhl,regular,STL,NYI,A,7,7,T,0,14,OT,,,,,,,,,
1991020317,1991-12-10,1991,1991-92,nhl,regular,NYI,STL,H,7,7,T,0,14,OT,,,,,,,,,
1991020318,1991-12-10,1991,1991-92,nhl,regular,NYR,PIT,A,3,5,L,-2,8,REG,,,,,,,,,
1991020318,1991-12-10,1991,1991-92,nhl,regular,PIT,NYR,H,5,3,W,2,8,REG,,,,,,,,,
1991020319,1991-12-10,1991,1991-92,nhl,regular,NJD,DAL,A,3,4,L,-1,7,REG,,,,,,,,,
1991020319,1991-12-10,1991,1991-92,nhl,regular,DAL,NJD,H,4,3,W,1,7,REG,,,,,,,,,
